Date,Open,High,Low,Close,Volume
2023-01-03,14.836974338861145,14.9818378561514,14.082687257156094,14.301480293273926,401277000
2023-01-04,14.553241965260252,14.838971139139868,14.22754965642136,14.735069274902344,431324000
2023-01-05,14.477313204439954,14.550244209091645,14.134636761581584,14.251526832580566,389168000
2023-01-06,14.460331195105613,14.995825265404838,14.020747136233753,14.84496784210205,405044000
2023-01-09,15.269566206043953,16.040836489954398,15.126700652910513,15.613241195678711,504231000
2023-01-10,15.49235542656155,15.94692565619881,15.45738863240079,15.893976211547852,384101000
2023-01-11,15.825038394779204,16.012860543963704,15.548299609784715,15.985885620117188,353285000
2023-01-12,16.08479222411233,16.621283720638296,15.47736578997874,16.495403289794922,551409000
2023-01-13,16.262629378708784,16.906022287923534,16.149737115561667,16.88304328918457,447287000
2023-01-17,16.88303879543148,17.71125626442111,16.88303879543148,17.685279846191406,511102000
2023-01-18,17.65031123603405,17.856116019533772,17.26567468562154,17.360586166381836,439624000
2023-01-19,17.019914340566505,17.180763532764868,16.71520391447437,16.749170303344727,452932000
2023-01-20,16.994935873343884,17.839139143537217,16.809112598985287,17.822154998779297,564967000
2023-01-23,18.046938056185414,19.22682428472633,17.801172014631053,19.17487335205078,655163000
2023-01-24,18.809219120213985,19.476589423278178,18.802225761623806,19.24680519104004,496204000
2023-01-25,18.895135950542382,19.351705025773278,18.562450300682567,19.30474853515625,449537000
2023-01-26,19.6823921496768,20.14695309854506,19.259791347875655,19.783296585083008,489535000
2023-01-27,19.44362084967976,20.608520097219472,19.386675470641812,20.345767974853516,542142000
2023-01-30,19.93115566665376,20.120974817559354,19.13191021638084,19.14389991760254,488611000
2023-01-31,19.151896870281067,19.668408839064604,18.93210531346682,19.518550872802734,498017000
2023-02-01,19.672405000290908,21.17198699825666,19.592480623653994,20.9232234954834,660477000
2023-02-02,20.980167492431757,21.92827065743993,20.680451576187373,21.68849754333496,564276000
2023-02-03,20.980168365547787,21.724465653147362,20.769367184168857,21.080074310302734,429366000
2023-02-06,20.78634860687831,21.54962695222601,20.766367039433767,21.069082260131836,452197000
2023-02-07,21.361806230961744,22.23797877641693,21.13002498740977,22.15205955505371,664150000
2023-02-08,22.36585402165245,22.85639138734189,21.987212286748747,22.18402671813965,559651000
2023-02-09,22.58465157727127,22.998260149633165,22.099110499332042,22.31590461730957,523876000
2023-02-10,21.669514747583833,22.057146871352533,20.791345235745542,21.244915008544922,550737000
2023-02-13,21.51765784303239,22.027176385632682,20.94220165152023,21.76742172241211,474919000
2023-02-14,21.557618713083382,23.027230025580597,21.345819053614647,22.949304580688477,675474000
2023-02-15,22.527701321791618,22.8334120482029,22.085120866486204,22.74249839782715,420575000
2023-02-16,22.11209321186156,22.528699142465786,21.90628841868297,21.981218338012695,412026000
2023-02-17,21.6105702785936,21.719466582327403,20.95518972612229,21.367799758911133,465888000
2023-02-21,20.98016579111472,21.47369869665402,20.59852661530796,20.6354923248291,410015000
2023-02-22,20.687445203336978,21.084069639386776,20.401714095187934,20.734399795532227,513184000
2023-02-23,23.417863675966604,23.865440536709627,23.003254689456554,23.641651153564453,1117995000
2023-02-24,23.203066260241904,23.451831648820107,22.925328930554357,23.264007568359375,589716000
2023-02-27,23.64764464547648,23.857445393658914,23.431849045761055,23.478803634643555,452994000
2023-02-28,23.349925522833068,23.80249869803318,23.184081939450895,23.194072723388672,455963000
2023-03-01,23.170092298072625,23.234032926093153,22.48673838848165,22.676559448242188,460026000
2023-03-02,22.46676253444405,23.35791839580541,22.41081376086851,23.291980743408203,389415000
2023-03-03,23.297974121151398,23.877426239059123,23.108153041245387,23.867435455322266,412393000
2023-03-06,23.868435128806954,24.225096378883002,23.46481548162868,23.531753540039062,437429000
2023-03-07,23.58171705881991,24.106309951195037,23.222994023470914,23.26995849609375,515154000
2023-03-08,23.468803202924352,24.181252063835192,23.405852285965068,24.16226577758789,513573000
2023-03-09,24.156268710129314,24.435053778962832,23.364882526093854,23.417842864990234,501257000
2023-03-10,23.390864666951877,23.608696186782492,22.7083932455894,22.947208404541016,474866000
2023-03-13,22.734372955848883,23.279949451928704,22.279725558137223,22.948205947875977,421890000
2023-03-14,23.477795275750477,24.20023465879967,23.44182196451992,24.044355392456055,474910000
2023-03-15,23.74258752129313,24.26718032293019,23.34189918220127,24.209226608276367,524486000
2023-03-16,24.008384707139463,25.568174187780844,23.875486426840148,25.521211624145508,583253000
