Date,Open,High,Low,Close,Volume
2023-01-03,17.086801858567046,17.375756772772206,15.863563613805246,16.287363052368164,179925900
2023-01-04,16.691896929689538,16.846005468265794,15.930986250109106,16.53778839111328,217636400
2023-01-05,16.191043723968427,16.22957177827409,15.680559864249606,15.757614135742188,181252000
2023-01-06,16.03693504006119,17.240909169752253,15.507187157844616,16.990482330322266,233447600
2023-01-09,17.414285063164957,18.26188220396153,17.231280446118767,17.34686279296875,186021400
2023-01-10,17.16385666213264,17.809186935424805,17.048276162595517,17.809186935424805,164361500
2023-01-11,17.99219379598251,18.714578438730506,17.8380852191658,18.695314407348633,151275000
2023-01-12,18.801263506392466,19.18653492309743,17.905506314354035,18.98426628112793,280926300
2023-01-13,18.464151794430368,19.427331331255907,18.39672952079165,19.359909057617188,159783000
2023-01-17,19.32138188967763,19.754813436181962,19.08058699431284,19.465858459472656,139757900
2023-01-18,19.82223091683501,20.14008002832623,18.67604697783142,18.74346923828125,186650100
2023-01-19,18.36782834298269,18.598991146800145,17.89587072221555,18.155929565429688,166370700
2023-01-20,18.47378074884402,19.69701899881039,18.261880110101547,19.63922691345215,161325200
2023-01-23,19.79333399001066,21.1899447176097,19.629593434617107,20.929885864257812,194042100
2023-01-24,20.573511327001206,21.06473301173228,20.457928997662624,20.80467414855957,145006500
2023-01-25,19.80296906010514,20.795044559100933,19.24432505026261,20.65056800842285,218083600
2023-01-26,21.401844308198704,21.883433978980918,20.80467414521529,21.844907760620117,203418900
2023-01-27,21.536688840368086,22.942929678078666,21.507792801206865,22.470972061157227,188411100
2023-01-30,21.719694452928437,22.056807605971798,21.045469983960604,21.12252426147461,173908000
2023-01-31,21.132153543863964,22.076068780662023,21.09362549152838,22.066436767578125,158256900
2023-02-01,22.018281942375584,24.031327060075625,21.536692236459192,23.491945266723633,271638800
2023-02-02,25.00413588025484,26.43927477640663,24.80186909180861,25.919157028198242,267885100
2023-02-03,24.281754370678563,26.140691104019318,24.18543789014578,24.580341339111328,267404200
2023-02-06,23.93500919437528,24.512917219592673,23.617160056073562,23.954273223876953,161816200
2023-02-07,23.91574523473368,25.707259567005078,23.636424154619384,25.43756866455078,259894600
2023-02-08,25.0908204836926,25.33161531304519,23.89647835055799,24.06985092163086,181257200
2023-02-09,25.090822298646177,25.129350355946535,23.048883026818295,23.424522399902344,197598400
2023-02-10,22.885143784073403,23.366733505530036,22.365026003083127,22.942934036254883,183931700
2023-02-13,23.251144136227758,24.175797077243573,22.971823137511507,24.031320571899414,139869900
2023-02-14,23.63642375680135,24.792237954040218,23.16446422617,24.551443099975586,255737200
2023-02-15,24.098748722483258,25.138982387771513,23.935008153080528,25.100454330444336,137763700
2023-02-16,23.915744399551375,24.917451856155303,23.626791314748885,23.66531753540039,194496500
2023-02-17,23.145200825851763,23.33783559677637,22.442078492476355,23.15483283996582,194902400
2023-02-21,22.2494480342586,22.586561245119327,21.469273110983742,21.527063369750977,150468800
2023-02-22,21.623379968178764,22.008651391103836,21.170684438762628,21.54632568359375,167338700
2023-02-23,22.336129748782042,22.37465596766635,21.141787569467347,22.085702896118164,179770000
2023-02-24,20.949154090461068,21.218845011379305,20.563882658520086,20.96841812133789,172781800
2023-02-27,21.652274922261658,21.960492071214702,21.286267517159697,21.421112060546875,138754400
2023-02-28,21.26700060990286,21.883434824441853,21.189946333085487,21.31515884399414,127315800
2023-03-01,21.247737613973815,21.392214160387514,20.583145133047005,20.7950439453125,154386900
2023-03-02,20.236397039711097,21.47889736460173,20.178606796886083,21.295894622802734,157937300
2023-03-03,21.67153443032714,22.663609778944856,21.55595210503315,22.5961856842041,151676600
2023-03-06,22.88514341044636,23.578631936659054,22.63471653892315,22.692506790161133,151849900
2023-03-07,22.692504772864535,22.90440540376474,21.69079921293931,21.844907760620117,176331500
2023-03-08,21.912332709801507,22.2879721112343,21.507797263212716,22.143495559692383,145492800
2023-03-09,22.259076873326347,22.836983052755773,20.795043721302207,20.97804832458496,196833700
2023-03-10,21.01657621792026,21.344057392113992,19.860761929988634,20.111186981201172,314857600
2023-03-13,19.716279990011564,21.33442153916839,19.38879887472417,20.544614791870117,329540700
2023-03-14,21.305528714776106,22.06643947041871,21.112892103740094,21.941226959228516,217162900
2023-03-15,21.353686069601057,22.365023643094634,21.026204946597293,22.259075164794922,274559400
2023-03-16,22.03754334346083,24.10838047427285,21.88343479006815,24.02169418334961,228357100
2023-03-17,24.012062706858508,24.57070668469719,23.212623879311447,23.66531753540039,201770300
2023-03-20,23.53047525985374,24.00243299000519,23.010357452879237,23.915746688842773,164178000
2023-03-21,24.378070097748452,25.042664398091087,24.012062734108675,24.927082061767578,135145100
2023-03-22,24.907710318668688,26.11870366783374,23.880788475968906,23.909852981567383,237918100
2023-03-23,24.801135167403537,25.779617660463906,24.103602068604083,24.76238250732422,196497200
2023-03-24,24.646131607647916,25.033649022520144,24.064854561425182,25.014272689819336,169415100
2023-03-27,25.17896949704691,25.44054446242167,24.27799029264202,24.50081443786621,136795600
2023-03-28,24.355494789759117,24.355494789759117,23.53202088719873,24.093921661376953,118020700
2023-03-29,24.956145315199535,25.547110522460127,24.772073851854163,25.41147804260254,119365300
2023-03-30,25.983069023300022,26.244643990124125,25.66336690201354,26.09932518005371,130150000
2023-03-31,26.15745426058553,27.43626283989484,26.070262598557253,27.378135681152344,127022100
2023-04-03,26.816228986078272,27.242499034676484,26.4771505803258,27.184370040893555,125116300
2023-04-04,27.281253747802722,27.542828713718446,26.564346019159895,26.91311264038086,116090400
2023-04-05,26.61278305023728,26.661223881751177,25.585861443916816,26.05088233947754,129137000
2023-04-06,25.634301878732387,26.699976210590656,25.295225278084253,26.574033737182617,120960300
2023-04-10,25.808684014844722,26.525591698831654,25.353351280480116,26.515905380249023,118528800
2023-04-11,26.50621687355301,26.51590503984007,25.86681268123737,26.002443313598633,104260800
2023-04-12,26.486844316416093,26.632163135778175,25.1886594141673,25.31460189819336,174019300
2023-04-13,25.702117423951588,26.874357821504415,25.663364758993424,26.767789840698242,123761500
2023-04-14,26.36089664800751,27.058429849183735,25.86681309427943,26.612783432006836,142666100
2023-04-17,26.496530708199927,26.758105674217486,25.97338077616481,26.641849517822266,114308900
2023-04-18,27.19406253221623,27.30063052327445,26.351212314408848,26.661226272583008,106414900
2023-04-19,26.03151082127706,26.874361059554307,26.0024463190565,26.603097915649414,95925300
2023-04-20,25.837747762550784,26.719350554231806,25.64398813561548,25.98306655883789,136847600
2023-04-21,25.86681236287005,26.24464160427114,25.430854124462055,26.03150749206543,114444000
2023-04-24,25.973380906216978,26.322147529320045,25.32428849534679,25.876501083374023,107645400
2023-04-25,25.459921867501986,25.624617017685626,24.38455930760711,24.413623809814453,138288000
2023-04-26,25.208032090277854,25.566485002815632,24.713946697905524,24.820514678955078,124862300
2023-04-27,25.731181289987756,26.961550743081606,25.566486151795438,26.82592010498047,127815600
2023-04-28,26.777477344215757,27.397507033399688,26.47715158953792,27.36844253540039,130536100
2023-05-01,27.261878643396305,27.639709782703736,27.00030551351147,27.290943145751953,89001300
2023-05-02,27.26187575838566,27.33937924196985,26.11869798964722,26.56434440612793,124656000
2023-05-03,26.641848308870713,27.3200051867735,25.992755930705073,26.041194915771484,170133800
2023-05-04,25.944314657285386,26.234952237706572,25.45991745803096,25.75055503845215,121310800
2023-05-05,26.273708501478744,27.571891473397283,26.18651684583683,27.329692840576172,97801600
2023-05-08,27.223124764842698,27.649394845719524,26.951861650134028,27.552515029907227,75738500
2023-05-09,27.116559849964244,27.339382158056985,26.942176531342447,27.01968002319336,64840700
2023-05-10,27.630022759258523,28.114420064934883,27.00030663144507,27.891597747802734,151551000
2023-05-11,28.007849298572822,28.27911242816313,27.60095552810181,28.12410545349121,97341500
2023-05-12,28.26942190362254,28.385676201016526,27.29093930271758,27.833463668823242,105381700
2023-05-15,27.94972116890504,28.337238592051083,27.542827412644485,28.259735107421875,86467600
