timestamp,ticker,strategy,action,net_score,bull_score,bear_score,confidence,peak_confidence,shares_planned,price,quantity,value,order_ref,pos_size
2022-11-30,AAPL,day_trading,SELL,,,,,,,139.4335572359168,-185.0,-25795.208088644606,24.0,
2023-01-10,AAPL,day_trading,SIGNAL_BUY,0.5381424817752047,0.4,0.6,0.7690712408876024,0.9579579067608321,170.0,128.91192626953125,,,,
2023-01-11,AAPL,day_trading,BUY,,,,,,,129.42470644063985,170.0,22002.200094908774,25.0,
2023-01-23,AAPL,day_trading,SIGNAL_SELL,0.7759385944481916,0.8,0.19999999999999996,0.8879692972240958,0.9579579067608321,,139.14759826660156,,,,170.0
2023-01-24,AAPL,day_trading,SELL,,,,,,,138.35867856319985,-170.0,-23520.975355743973,26.0,
2023-01-25,AAPL,day_trading,SIGNAL_BUY,0.6987640457579123,0.8,0.19999999999999996,0.8493820228789561,0.9579579067608321,206.0,139.8871612548828,,,,
2023-01-26,AAPL,day_trading,BUY,,,,,,,141.17895527594047,206.0,29082.864786843737,27.0,
2023-02-02,AAPL,day_trading,SIGNAL_SELL,0.8580540392446736,0.8,0.19999999999999996,0.9290270196223368,0.9579579067608321,,148.7225341796875,,,,206.0
2023-02-03,AAPL,day_trading,SELL,,,,,,,145.97132678498124,-206.0,-30070.093317706138,28.0,
2023-02-06,AAPL,day_trading,SIGNAL_BUY,0.7770598882538271,0.8,0.19999999999999996,0.8885299441269136,0.9579579067608321,208.0,149.61988830566406,,,,
2023-02-07,AAPL,day_trading,BUY,,,,,,,148.54507002072867,208.0,30897.374564311565,29.0,
2023-02-07,AAPL,day_trading,SIGNAL_SELL,0.8136400373577021,0.6,0.4,0.9068200186788511,0.9579579067608321,,152.49929809570312,,,,208.0
2023-02-08,AAPL,day_trading,SELL,,,,,,,151.73999993153234,-208.0,-31561.919985758726,30.0,
2023-02-08,AAPL,day_trading,SIGNAL_BUY,0.7597764338270714,0.8,0.19999999999999996,0.8798882169135357,0.9579579067608321,210.0,149.8072509765625,,,,
2023-02-09,AAPL,day_trading,BUY,,,,,,,151.64138491373802,210.0,31844.690831884986,31.0,
2023-02-21,AAPL,day_trading,SIGNAL_SELL,0.5398746089802737,0.2,0.8,0.7699373044901369,0.9579579067608321,,146.63864135742188,,,,210.0
2023-02-22,AAPL,day_trading,SELL,,,,,,,147.02379633351947,-210.0,-30874.997230039087,32.0,
2023-03-16,AAPL,day_trading,SIGNAL_BUY,0.7591230253582866,0.8,0.19999999999999996,0.8795615126791433,0.9579579067608321,202.0,153.917236328125,,,,
2023-03-17,AAPL,day_trading,BUY,,,,,,,154.1443976469308,202.0,31137.16832468002,33.0,
2023-03-20,AAPL,day_trading,SIGNAL_SELL,0.7669619568810478,0.8,0.19999999999999996,0.883480978440524,0.9579579067608321,,155.44801330566406,,,,202.0
2023-03-21,AAPL,day_trading,SELL,,,,,,,155.3689878125348,-202.0,-31384.535538132033,34.0,
2023-03-22,AAPL,day_trading,SIGNAL_BUY,0.7345223053038815,0.8,0.19999999999999996,0.8672611526519407,0.9579579067608321,195.0,155.87271118164062,,,,
2023-03-23,AAPL,day_trading,BUY,,,,,,,156.86027933820688,195.0,30587.75447095034,35.0,
2023-03-31,AAPL,day_trading,SIGNAL_SELL,0.7793203032672077,0.8,0.19999999999999996,0.8896601516336038,0.9579579067608321,,162.85498046875,,,,195.0
2023-04-03,AAPL,day_trading,SELL,,,,,,,162.23283675470108,-195.0,-31635.40316716671,36.0,
2023-04-04,AAPL,day_trading,SIGNAL_BUY,0.7245402008693909,0.8,0.19999999999999996,0.8622701004346954,0.9579579067608321,185.0,163.57595825195312,,,,
2023-04-05,AAPL,day_trading,BUY,,,,,,,162.6969833628771,185.0,30098.94192213226,37.0,
2023-04-11,AAPL,day_trading,SIGNAL_SELL,0.5493900317515532,0.2,0.8,0.7746950158757766,0.9579579067608321,,158.8058624267578,,,,185.0
2023-04-12,AAPL,day_trading,SELL,,,,,,,159.22063801456596,-185.0,-29455.818032694704,38.0,
2023-04-19,AAPL,day_trading,SIGNAL_BUY,0.6698967863188753,0.6,0.4,0.8349483931594377,0.9579579067608321,168.0,165.55116271972656,,,,
2023-04-20,AAPL,day_trading,BUY,,,,,,,164.03026014199096,168.0,27557.08370385448,39.0,
2023-04-20,AAPL,day_trading,SIGNAL_SELL,0.6612101427640704,0.6,0.4,0.8306050713820352,0.9579579067608321,,164.58331298828125,,,,168.0
2023-04-21,AAPL,day_trading,SELL,,,,,,,163.00313749199609,-168.0,-27384.527098655344,40.0,
2023-05-01,AAPL,day_trading,SIGNAL_BUY,0.7000470103778208,0.6,0.4,0.8500235051889105,0.9579579067608321,173.0,167.48681640625,,,,
2023-05-02,AAPL,day_trading,BUY,,,,,,,167.98062504743248,173.0,29060.64813320582,41.0,
2023-05-02,AAPL,day_trading,SIGNAL_SELL,0.6553332364396848,0.6,0.4,0.8276666182198424,0.9579579067608321,,166.44984436035156,,,,173.0
2023-05-03,AAPL,day_trading,SELL,,,,,,,167.3979472668269,-173.0,-28959.844877161053,42.0,
2023-05-09,AAPL,day_trading,SIGNAL_BUY,0.7026951896520903,0.8,0.19999999999999996,0.8513475948260452,0.9579579067608321,171.0,169.6398162841797,,,,
2023-05-10,AAPL,day_trading,BUY,,,,,,,170.87431142683658,171.0,29219.507253989057,43.0,
2023-05-16,AAPL,day_trading,SIGNAL_SELL,0.6136554161543033,0.6,0.4,0.8068277080771517,0.9579579067608321,,170.171142578125,,,,171.0
2023-05-17,AAPL,day_trading,SELL,,,,,,,169.81510548834717,-171.0,-29038.383038507367,44.0,
2023-05-18,AAPL,day_trading,SIGNAL_BUY,0.7036275497828394,0.6,0.4,0.8518137748914196,0.9579579067608321,168.0,173.11827087402344,,,,
2023-05-19,AAPL,day_trading,BUY,,,,,,,174.44345770293714,168.0,29306.50089409344,45.0,
2023-05-22,AAPL,day_trading,SIGNAL_SELL,0.6210649827092312,0.6,0.4,0.8105324913546156,0.9579579067608321,,172.27761840820312,,,,168.0
2023-05-23,AAPL,day_trading,SELL,,,,,,,171.21947575824993,-168.0,-28764.87192738599,46.0,
2023-05-31,AAPL,day_trading,SIGNAL_BUY,0.7585069647893831,0.8,0.19999999999999996,0.8792534823946916,0.9579579067608321,175.0,175.2939910888672,,,,
2023-06-01,AAPL,day_trading,BUY,,,,,,,175.73897571993373,175.0,30754.320750988405,47.0,
2023-06-01,AAPL,day_trading,SIGNAL_SELL,0.7816898825613559,0.6,0.4,0.8908449412806779,0.9579579067608321,,178.10260009765625,,,,175.0
2023-06-02,AAPL,day_trading,SELL,,,,,,,179.03227450268932,-175.0,-31330.64803797063,48.0,
2023-06-05,AAPL,day_trading,SIGNAL_BUY,0.8551647189618998,1.0,0.0,0.9275823594809499,0.9579579067608321,174.0,177.59828186035156,,,,
2023-06-06,AAPL,day_trading,BUY,,,,,,,177.9839532147194,174.0,30969.207859361177,49.0,
2023-06-12,AAPL,day_trading,SIGNAL_SELL,0.7422225877251424,0.6,0.4,0.8711112938625711,0.9579579067608321,,181.7617950439453,,,,174.0
2023-06-13,AAPL,day_trading,SELL,,,,,,,180.7827428310429,-174.0,-31456.197252601465,50.0,
2023-06-21,AAPL,day_trading,SIGNAL_BUY,0.6342453950085554,0.6,0.4,0.8171226975042777,0.9579579067608321,144.0,181.929931640625,,,,
2023-06-22,AAPL,day_trading,BUY,,,,,,,181.7123518491607,144.0,26166.578666279143,51.0,
2023-06-22,AAPL,day_trading,SIGNAL_SELL,0.6937055862715692,0.6,0.4,0.8468527931357845,0.9579579067608321,,184.93637084960938,,,,144.0
2023-06-23,AAPL,day_trading,SELL,,,,,,,183.5023838322858,-144.0,-26424.343271849157,52.0,
2023-06-27,AAPL,day_trading,SIGNAL_BUY,0.6928985436609065,0.6,0.4,0.8464492718304533,0.9579579067608321,155.0,185.98468017578125,,,,
2023-06-28,AAPL,day_trading,BUY,,,,,,,185.8561043245189,155.0,28807.696170300427,53.0,
2023-06-28,AAPL,day_trading,SIGNAL_SELL,0.7154021910980043,0.6,0.4,0.8577010955490021,0.9579579067608321,,187.1615447998047,,,,155.0
2023-06-29,AAPL,day_trading,SELL,,,,,,,186.9934209820816,-155.0,-28983.98025222265,54.0,
2023-07-05,AAPL,day_trading,SIGNAL_BUY,0.7448913819977204,0.8,0.19999999999999996,0.8724456909988603,0.9579579067608321,163.0,189.21859741210938,,,,
2023-07-06,AAPL,day_trading,BUY,,,,,,,187.74503686210437,163.0,30602.441008523012,55.0,
2023-07-10,AAPL,day_trading,SIGNAL_SELL,0.5728853167833436,0.4,0.6,0.7864426583916718,0.9579579067608321,,186.52862548828125,,,,163.0
2023-07-11,AAPL,day_trading,SELL,,,,,,,187.07253909809666,-163.0,-30492.823872989753,56.0,
2023-08-25,AAPL,day_trading,SIGNAL_BUY,0.5373223447783133,0.2,0.8,0.7686611723891567,0.9579579067608321,126.0,176.8774871826172,,,,
2023-08-28,AAPL,day_trading,BUY,,,,,,,178.34316364035902,126.0,22471.238618685238,57.0,
2023-08-30,AAPL,day_trading,SIGNAL_SELL,0.7497759972003005,0.8,0.19999999999999996,0.8748879986001503,0.9579579067608321,,185.8297882080078,,,,126.0
2023-08-31,AAPL,day_trading,SELL,,,,,,,186.01794540757814,-126.0,-23438.261121354844,58.0,
2023-09-05,AAPL,day_trading,SIGNAL_BUY,0.6924924788679264,0.8,0.19999999999999996,0.8462462394339632,0.9579579067608321,155.0,187.85989379882812,,,,
2023-09-06,AAPL,day_trading,BUY,,,,,,,186.57254135003106,155.0,28918.743909254816,59.0,
2023-09-11,AAPL,day_trading,SIGNAL_SELL,0.5539710803921625,0.2,0.8,0.7769855401960812,0.9579579067608321,,177.62020874023438,,,,155.0
2023-09-12,AAPL,day_trading,SELL,,,,,,,177.7489644157226,-155.0,-27551.089484437005,60.0,
2023-10-04,AAPL,day_trading,SIGNAL_BUY,0.508916588943126,0.2,0.8,0.754458294471563,0.9579579067608321,122.0,171.97552490234375,,,,
2023-10-05,AAPL,day_trading,BUY,,,,,,,172.10423261632292,122.0,20996.716379191395,61.0,
2023-10-20,AAPL,day_trading,SIGNAL_SELL,0.5241617992037348,0.4,0.6,0.7620808996018674,0.9579579067608321,,171.20309448242188,,,,122.0
2023-10-23,AAPL,day_trading,SELL,,,,,,,169.25219112217718,-122.0,-20648.767316905614,62.0,
2023-11-02,AAPL,day_trading,SIGNAL_BUY,0.7296535858585391,0.8,0.19999999999999996,0.8648267929292696,0.9579579067608321,170.0,175.84759521484375,,,,
2023-11-03,AAPL,day_trading,BUY,,,,,,,172.5498813500308,170.0,29333.479829505235,63.0,
2023-11-10,AAPL,day_trading,SIGNAL_SELL,0.7851515763459724,1.0,0.0,0.8925757881729862,0.9579579067608321,,184.83511352539062,,,,170.0
2023-11-13,AAPL,day_trading,SELL,,,,,,,184.25997609615754,-170.0,-31324.195936346783,64.0,
2023-11-13,AAPL,day_trading,SIGNAL_BUY,0.6842858798158719,0.8,0.19999999999999996,0.8421429399079359,0.9579579067608321,157.0,183.24853515625,,,,
2023-11-14,AAPL,day_trading,BUY,,,,,,,186.1242211071054,157.0,29221.50271381555,65.0,
2023-11-16,AAPL,day_trading,SIGNAL_SELL,0.6947055378640802,0.6,0.4,0.8473527689320401,0.9579579067608321,,188.1173553466797,,,,157.0
2023-11-17,AAPL,day_trading,SELL,,,,,,,188.65279989002153,-157.0,-29618.48958273338,66.0,
2023-11-24,AAPL,day_trading,SIGNAL_BUY,0.5735417954569793,0.8,0.19999999999999996,0.7867708977284896,0.9579579067608321,128.0,188.37515258789062,,,,
2023-11-27,AAPL,day_trading,BUY,,,,,,,188.32555346106983,128.0,24105.67084301694,67.0,
2023-11-30,AAPL,day_trading,SIGNAL_SELL,0.6231302836717572,0.6,0.4,0.8115651418358786,0.9579579067608321,,188.35531616210938,,,,128.0
2023-12-01,AAPL,day_trading,SELL,,,,,,,188.73212704562349,-128.0,-24157.712261839806,68.0,
2023-12-15,AAPL,day_trading,SIGNAL_BUY,0.8248406113979241,0.8,0.19999999999999996,0.912420305698962,0.9579579067608321,160.0,195.91136169433594,,,,
2023-12-18,AAPL,day_trading,BUY,,,,,,,194.44378607807738,160.0,31111.005772492383,69.0,
2023-12-19,AAPL,day_trading,SIGNAL_SELL,0.6721385226092947,0.6,0.4,0.8360692613046474,0.9579579067608321,,195.28663635253906,,,,160.0
2023-12-20,AAPL,day_trading,SELL,,,,,,,195.24698053858313,-160.0,-31239.5168861733,70.0,
