date,component,reliability,effective_weight,instability,pruned,below_streak,reactivate_streak
2024-02-29,rsi,0.41180000000000005,0.2,0.0,False,0,0
2024-02-29,macd,0.41180000000000005,0.2,0.0,False,0,0
2024-02-29,bb,0.41180000000000005,0.2,0.0,False,0,0
2024-02-29,ema,0.41180000000000005,0.2,0.0,False,0,0
2024-02-29,volume,0.41180000000000005,0.2,0.0,False,0,0
2024-03-01,rsi,0.3409224800000001,0.2,0.5,False,0,0
2024-03-01,macd,0.3409224800000001,0.2,0.5,False,0,0
2024-03-01,bb,0.3409224800000001,0.2,0.5,False,0,0
2024-03-01,ema,0.3409224800000001,0.2,0.5,False,0,0
2024-03-01,volume,0.3409224800000001,0.2,0.5,False,0,0
2024-03-04,rsi,0.3,0.2,0.3333333333333333,False,0,0
2024-03-04,macd,0.3,0.2,0.3333333333333333,False,0,0
2024-03-04,bb,0.3,0.2,0.3333333333333333,False,0,0
2024-03-04,ema,0.3,0.2,0.3333333333333333,False,0,0
2024-03-04,volume,0.3,0.2,0.3333333333333333,False,0,0
2024-03-05,rsi,0.3,0.1793380144781934,0.5,False,0,0
2024-03-05,macd,0.3,0.1793380144781934,0.5,False,0,0
2024-03-05,bb,0.3,0.1793380144781934,0.5,False,0,0
2024-03-05,ema,0.42747999999999997,0.2826479420872264,0.25,False,0,0
2024-03-05,volume,0.3,0.1793380144781934,0.5,False,0,0
2024-03-06,rsi,0.3,0.16919937549797992,0.4,False,0,0
2024-03-06,macd,0.3,0.16919937549797992,0.4,False,0,0
2024-03-06,bb,0.3,0.16919937549797992,0.4,False,0,0
2024-03-06,ema,0.5299229280000001,0.3232024980080803,0.2,False,0,0
2024-03-06,volume,0.3,0.16919937549797992,0.4,False,0,0
2024-03-07,rsi,0.33927999999999997,0.17352047399446163,0.5,False,0,0
2024-03-07,macd,0.33927999999999997,0.17352047399446163,0.5,False,0,0
2024-03-07,bb,0.33927999999999997,0.17352047399446163,0.5,False,0,0
2024-03-07,ema,0.5240460649408001,0.3059181040221534,0.16666666666666666,False,0,0
2024-03-07,volume,0.33927999999999997,0.17352047399446163,0.5,False,0,0
2024-03-08,rsi,0.459045408,0.18514063227786998,0.42857142857142855,False,0,0
2024-03-08,macd,0.459045408,0.18514063227786998,0.42857142857142855,False,0,0
2024-03-08,bb,0.459045408,0.18514063227786998,0.42857142857142855,False,0,0
2024-03-08,ema,0.6075234177864269,0.2594374708885201,0.2857142857142857,False,0,0
2024-03-08,volume,0.459045408,0.18514063227786998,0.42857142857142855,False,0,0
2024-03-11,rsi,0.5552888898688,0.18713541896487465,0.5,False,0,0
2024-03-11,macd,0.5552888898688,0.18713541896487465,0.5,False,0,0
2024-03-11,bb,0.5552888898688,0.18713541896487465,0.5,False,0,0
2024-03-11,ema,0.6746058185331727,0.2514583241405015,0.25,False,0,0
2024-03-11,volume,0.5552888898688,0.18713541896487465,0.5,False,0,0
2024-03-12,rsi,0.6326301518985677,0.19213790484432888,0.4444444444444444,False,0,0
2024-03-12,macd,0.6326301518985677,0.19213790484432888,0.4444444444444444,False,0,0
2024-03-12,bb,0.6326301518985677,0.19213790484432888,0.4444444444444444,False,0,0
2024-03-12,ema,0.7285132357732577,0.2314483806226845,0.3333333333333333,False,0,0
2024-03-12,volume,0.6326301518985677,0.19213790484432888,0.4444444444444444,False,0,0
2024-03-13,rsi,0.5183815900656892,0.19061782417040496,0.5,False,0,0
2024-03-13,macd,0.5183815900656892,0.19061782417040496,0.5,False,0,0
2024-03-13,bb,0.5183815900656892,0.19061782417040496,0.5,False,0,0
2024-03-13,ema,0.5954332362673899,0.23752870331838002,0.3,False,0,0
2024-03-13,volume,0.5183815900656892,0.19061782417040496,0.5,False,0,0
2024-03-14,rsi,0.6029714457767879,0.19438565035424923,0.45454545454545453,False,0,0
2024-03-14,macd,0.6029714457767879,0.19438565035424923,0.45454545454545453,False,0,0
2024-03-14,bb,0.6029714457767879,0.19438565035424923,0.45454545454545453,False,0,0
2024-03-14,ema,0.6648901486644745,0.22245739858300304,0.36363636363636365,False,0,0
2024-03-14,volume,0.6029714457767879,0.19438565035424923,0.45454545454545453,False,0,0
2024-03-15,rsi,0.49454785382622674,0.19310857439798818,0.5,False,0,0
2024-03-15,macd,0.49454785382622674,0.19310857439798818,0.5,False,0,0
2024-03-15,bb,0.49454785382622674,0.19310857439798818,0.5,False,0,0
2024-03-15,ema,0.5443057234667718,0.2275657024080471,0.3333333333333333,False,0,0
2024-03-15,volume,0.49454785382622674,0.19310857439798818,0.5,False,0,0
2024-03-18,rsi,0.5838186553347559,0.19597088739569968,0.46153846153846156,False,0,0
2024-03-18,macd,0.5838186553347559,0.19597088739569968,0.46153846153846156,False,0,0
2024-03-18,bb,0.5838186553347559,0.19597088739569968,0.46153846153846156,False,0,0
2024-03-18,ema,0.6238040793778977,0.21611645041720134,0.38461538461538464,False,0,0
2024-03-18,volume,0.5838186553347559,0.19597088739569968,0.46153846153846156,False,0,0
2024-03-19,rsi,0.6555566714270099,0.1955955040695359,0.5,False,0,0
2024-03-19,macd,0.6555566714270099,0.1955955040695359,0.5,False,0,0
2024-03-19,bb,0.6555566714270099,0.1955955040695359,0.5,False,0,0
2024-03-19,ema,0.6876889581880787,0.21761798372185642,0.35714285714285715,False,0,0
2024-03-19,volume,0.6555566714270099,0.1955955040695359,0.5,False,0,0
2024-03-20,rsi,0.7132053411587453,0.19742935090724567,0.4666666666666667,False,0,0
2024-03-20,macd,0.7132053411587453,0.19742935090724567,0.4666666666666667,False,0,0
2024-03-20,bb,0.7132053411587453,0.19742935090724567,0.4666666666666667,False,0,0
2024-03-20,ema,0.7390268467999401,0.2102825963710174,0.4,False,0,0
2024-03-20,volume,0.7132053411587453,0.19742935090724567,0.4666666666666667,False,0,0
2024-03-21,rsi,0.5831318121551677,0.1962707477170737,0.5333333333333333,False,0,0
2024-03-21,macd,0.5831318121551677,0.1962707477170737,0.5333333333333333,False,0,0
2024-03-21,bb,0.5831318121551677,0.1962707477170737,0.5333333333333333,False,0,0
2024-03-21,ema,0.6038819740884319,0.2149170091317052,0.4,False,0,0
2024-03-21,volume,0.5831318121551677,0.1962707477170737,0.5333333333333333,False,0,0
2024-03-22,rsi,0.6550047242478929,0.19786088675079802,0.4666666666666667,False,0,0
2024-03-22,macd,0.6550047242478929,0.19786088675079802,0.4666666666666667,False,0,0
2024-03-22,bb,0.6550047242478929,0.19786088675079802,0.4666666666666667,False,0,0
2024-03-22,ema,0.6716795543774638,0.208556452996808,0.4,False,0,0
2024-03-22,volume,0.6550047242478929,0.19786088675079802,0.4666666666666667,False,0,0
2024-03-25,rsi,0.5363617964056068,0.19670350750879737,0.5333333333333333,False,0,0
2024-03-25,macd,0.5363617964056068,0.19670350750879737,0.5333333333333333,False,0,0
2024-03-25,bb,0.5363617964056068,0.19670350750879737,0.5333333333333333,False,0,0
2024-03-25,ema,0.54976168989773,0.21318596996481054,0.4,False,0,0
2024-03-25,volume,0.5363617964056068,0.19670350750879737,0.5333333333333333,False,0,0
2024-03-26,rsi,0.44102033959154563,0.19902808782756237,0.4666666666666667,False,0,0
2024-03-26,macd,0.44102033959154563,0.19902808782756237,0.4666666666666667,False,0,0
2024-03-26,bb,0.44102033959154563,0.19902808782756237,0.4666666666666667,False,0,0
2024-03-26,ema,0.45178849400181587,0.20388764868975054,0.4666666666666667,False,0,0
2024-03-26,volume,0.44102033959154563,0.19902808782756237,0.4666666666666667,False,0,0
2024-03-27,rsi,0.5408039448957661,0.19821022702553512,0.5333333333333333,False,0,0
2024-03-27,macd,0.5408039448957661,0.19821022702553512,0.5333333333333333,False,0,0
2024-03-27,bb,0.5408039448957661,0.19821022702553512,0.5333333333333333,False,0,0
2024-03-27,ema,0.5494572337798592,0.2071590918978596,0.4666666666666667,False,0,0
2024-03-27,volume,0.5408039448957661,0.19821022702553512,0.5333333333333333,False,0,0
2024-03-28,rsi,0.4445900501182377,0.20050864064654916,0.4666666666666667,False,0,0
2024-03-28,macd,0.4445900501182377,0.20050864064654916,0.4666666666666667,False,0,0
2024-03-28,bb,0.4445900501182377,0.20050864064654916,0.4666666666666667,False,0,0
2024-03-28,ema,0.4515438330654949,0.19796543741380337,0.5333333333333333,False,0,0
2024-03-28,volume,0.4445900501182377,0.20050864064654916,0.4666666666666667,False,0,0
2024-04-01,rsi,0.36727256427501587,0.19824198835627102,0.5333333333333333,False,0,0
2024-04-01,macd,0.36727256427501587,0.19824198835627102,0.5333333333333333,False,0,0
2024-04-01,bb,0.36727256427501587,0.19824198835627102,0.5333333333333333,False,0,0
2024-04-01,ema,0.37286062425143174,0.20703204657491595,0.4666666666666667,False,0,0
2024-04-01,volume,0.36727256427501587,0.19824198835627102,0.5333333333333333,False,0,0
2024-04-02,rsi,0.3051402326514028,0.20054477852907593,0.4666666666666667,False,0,0
2024-04-02,macd,0.3051402326514028,0.20054477852907593,0.4666666666666667,False,0,0
2024-04-02,bb,0.3051402326514028,0.20054477852907593,0.4666666666666667,False,0,0
2024-04-02,ema,0.3096307976484506,0.1978208858836962,0.5333333333333333,False,0,0
2024-04-02,volume,0.3051402326514028,0.20054477852907593,0.4666666666666667,False,0,0
2024-04-03,rsi,0.4316106909586673,0.19851947348365756,0.5333333333333333,False,0,0
2024-04-03,macd,0.4316106909586673,0.19851947348365756,0.5333333333333333,False,0,0
2024-04-03,bb,0.4316106909586673,0.19851947348365756,0.5333333333333333,False,0,0
2024-04-03,ema,0.4352193089902949,0.20592210606536976,0.4666666666666667,False,0,0
2024-04-03,volume,0.4316106909586673,0.19851947348365756,0.5333333333333333,False,0,0
2024-04-04,rsi,0.35684235125438507,0.20080275177533086,0.4666666666666667,False,0,0
2024-04-04,macd,0.35684235125438507,0.20080275177533086,0.4666666666666667,False,0,0
2024-04-04,bb,0.35684235125438507,0.20080275177533086,0.4666666666666667,False,0,0
2024-04-04,ema,0.359742236704601,0.19678899289867652,0.5333333333333333,False,0,0
2024-04-04,volume,0.35684235125438507,0.20080275177533086,0.4666666666666667,False,0,0
2024-04-05,rsi,0.47315851346802384,0.1986588577278505,0.5333333333333333,False,0,0
2024-04-05,macd,0.47315851346802384,0.1986588577278505,0.5333333333333333,False,0,0
2024-04-05,bb,0.47315851346802384,0.1986588577278505,0.5333333333333333,False,0,0
2024-04-05,ema,0.47548886141581737,0.205364569088598,0.4666666666666667,False,0,0
2024-04-05,volume,0.47315851346802384,0.1986588577278505,0.5333333333333333,False,0,0
2024-04-08,rsi,0.390230181422904,0.20093327074499132,0.4666666666666667,False,0,0
2024-04-08,macd,0.390230181422904,0.20093327074499132,0.4666666666666667,False,0,0
2024-04-08,bb,0.390230181422904,0.20093327074499132,0.4666666666666667,False,0,0
2024-04-08,ema,0.39210284903375087,0.19626691702003474,0.5333333333333333,False,0,0
2024-04-08,volume,0.390230181422904,0.20093327074499132,0.4666666666666667,False,0,0
2024-04-09,rsi,0.4999889737914457,0.19873664349570988,0.5333333333333333,False,0,0
2024-04-09,macd,0.4999889737914457,0.19873664349570988,0.5333333333333333,False,0,0
2024-04-09,bb,0.4999889737914457,0.19873664349570988,0.5333333333333333,False,0,0
2024-04-09,ema,0.5014938494835223,0.2050534260171603,0.4666666666666667,False,0,0
2024-04-09,volume,0.4999889737914457,0.19873664349570988,0.5333333333333333,False,0,0
2024-04-10,rsi,0.4117911393388058,0.20100638348793085,0.4666666666666667,False,0,0
2024-04-10,macd,0.4117911393388058,0.20100638348793085,0.4666666666666667,False,0,0
2024-04-10,bb,0.4117911393388058,0.20100638348793085,0.4666666666666667,False,0,0
2024-04-10,ema,0.4130004574449585,0.1959744660482766,0.5333333333333333,False,0,0
2024-04-10,volume,0.4117911393388058,0.20100638348793085,0.4666666666666667,False,0,0
2024-04-11,rsi,0.5173153595726644,0.19878261638016478,0.5333333333333333,False,0,0
2024-04-11,macd,0.5173153595726644,0.19878261638016478,0.5333333333333333,False,0,0
2024-04-11,bb,0.5173153595726644,0.19878261638016478,0.5333333333333333,False,0,0
2024-04-11,ema,0.5182871676027686,0.204869534479341,0.4666666666666667,False,0,0
2024-04-11,volume,0.5173153595726644,0.19878261638016478,0.5333333333333333,False,0,0
2024-04-12,rsi,0.6021146229525931,0.2010708071627229,0.4666666666666667,False,0,0
2024-04-12,macd,0.6021146229525931,0.2010708071627229,0.4666666666666667,False,0,0
2024-04-12,bb,0.6021146229525931,0.2010708071627229,0.4666666666666667,False,0,0
2024-04-12,ema,0.6028955678855848,0.1957167713491084,0.5333333333333333,False,0,0
2024-04-12,volume,0.6021146229525931,0.2010708071627229,0.4666666666666667,False,0,0
2024-04-15,rsi,0.49385931100470387,0.19880732616531838,0.5333333333333333,False,0,0
2024-04-15,macd,0.49385931100470387,0.19880732616531838,0.5333333333333333,False,0,0
2024-04-15,bb,0.49385931100470387,0.19880732616531838,0.5333333333333333,False,0,0
2024-04-15,ema,0.494486878352856,0.20477069533872636,0.4666666666666667,False,0,0
2024-04-15,volume,0.49385931100470387,0.19880732616531838,0.5333333333333333,False,0,0
2024-04-16,rsi,0.40686534232338006,0.20107306685756537,0.4666666666666667,False,0,0
2024-04-16,macd,0.40686534232338006,0.20107306685756537,0.4666666666666667,False,0,0
2024-04-16,bb,0.40686534232338006,0.20107306685756537,0.4666666666666667,False,0,0
2024-04-16,ema,0.4073696554443551,0.19570773256973847,0.5333333333333333,False,0,0
2024-04-16,volume,0.40686534232338006,0.20107306685756537,0.4666666666666667,False,0,0
2024-04-17,rsi,0.33695698909106825,0.19881009169011096,0.5333333333333333,False,0,0
2024-04-17,macd,0.33695698909106825,0.19881009169011096,0.5333333333333333,False,0,0
2024-04-17,bb,0.33695698909106825,0.19881009169011096,0.5333333333333333,False,0,0
2024-04-17,ema,0.3373622551150838,0.2047596332395562,0.4666666666666667,False,0,0
2024-04-17,volume,0.33695698909106825,0.19881009169011096,0.5333333333333333,False,0,0
2024-04-18,rsi,0.3,0.20112179487179488,0.4666666666666667,False,0,0
2024-04-18,macd,0.3,0.20112179487179488,0.4666666666666667,False,0,0
2024-04-18,bb,0.3,0.20112179487179488,0.4666666666666667,False,0,0
2024-04-18,ema,0.3,0.1955128205128205,0.5333333333333333,False,0,0
2024-04-18,volume,0.3,0.20112179487179488,0.4666666666666667,False,0,0
2024-04-19,rsi,0.3,0.1988590057049715,0.5333333333333333,False,0,0
2024-04-19,macd,0.3,0.1988590057049715,0.5333333333333333,False,0,0
2024-04-19,bb,0.3,0.1988590057049715,0.5333333333333333,False,0,0
2024-04-19,ema,0.3,0.20456397718011413,0.4666666666666667,False,0,0
2024-04-19,volume,0.3,0.1988590057049715,0.5333333333333333,False,0,0
2024-04-22,rsi,0.42747999999999997,0.2011217948717949,0.4666666666666667,False,0,0
2024-04-22,macd,0.42747999999999997,0.2011217948717949,0.4666666666666667,False,0,0
2024-04-22,bb,0.42747999999999997,0.2011217948717949,0.4666666666666667,False,0,0
2024-04-22,ema,0.42747999999999997,0.1955128205128205,0.5333333333333333,False,0,0
2024-04-22,volume,0.42747999999999997,0.2011217948717949,0.4666666666666667,False,0,0
2024-04-23,rsi,0.5299229280000001,0.19885900570497148,0.5333333333333333,False,0,0
2024-04-23,macd,0.5299229280000001,0.19885900570497148,0.5333333333333333,False,0,0
2024-04-23,bb,0.5299229280000001,0.19885900570497148,0.5333333333333333,False,0,0
2024-04-23,ema,0.5299229280000001,0.2045639771801141,0.4666666666666667,False,0,0
2024-04-23,volume,0.5299229280000001,0.19885900570497148,0.5333333333333333,False,0,0
2024-04-24,rsi,0.6122460649408,0.20112179487179485,0.4666666666666667,False,0,0
2024-04-24,macd,0.6122460649408,0.20112179487179485,0.4666666666666667,False,0,0
2024-04-24,bb,0.6122460649408,0.20112179487179485,0.4666666666666667,False,0,0
2024-04-24,ema,0.6122460649408,0.1955128205128205,0.5333333333333333,False,0,0
2024-04-24,volume,0.6122460649408,0.20112179487179485,0.4666666666666667,False,0,0
2024-04-25,rsi,0.678400937786427,0.19885900570497145,0.5333333333333333,False,0,0
2024-04-25,macd,0.678400937786427,0.19885900570497145,0.5333333333333333,False,0,0
2024-04-25,bb,0.678400937786427,0.19885900570497145,0.5333333333333333,False,0,0
2024-04-25,ema,0.678400937786427,0.2045639771801141,0.4666666666666667,False,0,0
2024-04-25,volume,0.678400937786427,0.19885900570497145,0.5333333333333333,False,0,0
2024-04-26,rsi,0.5551629936051727,0.20112179487179485,0.4666666666666667,False,0,0
2024-04-26,macd,0.5551629936051727,0.20112179487179485,0.4666666666666667,False,0,0
2024-04-26,bb,0.5551629936051727,0.20112179487179485,0.4666666666666667,False,0,0
